,Text,label
185,@jasapollo_ @RafaMJ93 Before this is over Russia is still going to nuke itself.,0
186,Gianni Infantino after suspending Russia from the World Cup. https://t.co/Z6mAd2jSWi,0
187,"@CSBlenner Considering how real shit has just got in Russia, I imagine he has higher priorities to deal with rather than engaging with people who hate him anyway.",-1
188,This woman is a legend her message to Putin just pure brilliant 🖕🖕🖕🖕🖕❤😘 #Ukraine #NATO https://t.co/7oqIvg2Pb5,1
189,"The worst thing abuut Russia's relentless misinformation has to be the sheer number of people that must be involved in it.

From the military, to police, to the media and politicians.

It does seem to be collapsing under its own weight though.",-1
190,Our communications program @UnivSantaCroce offered benediction for Ukraine during our mid-class break today https://t.co/CM13zN4DEu,0
191,"Kremlin say that the lady that held up the sign on tv, was a act of hooliganism. So! If holding up a message to the people of Russia is hooliganism, what is the acts of Putins war classified as?. What a disgusting shower of cowardly yes men there are in the Kremlin.",-1
192,"What a sad day! My thoughts are with you  🇺🇦🤍🕊

#Ukraine #IStandWithUkraine",-1
193,@AP Time for a UN led NATO force to act on humanitarian grounds.,0
194,"#UkraineInvasion Do you want to protest Putin? Do not use Russian gas and petrol. Do not trade with Russia! And most importantly, do not be two-faced and dishonest like the EU. Hopefully, the innocent, faithful and strong people of Ukraine will win this war.",1
195,@mfa_russia YOU need mental HELP! You lying psychotic killers!,-1
196,"@zg4ever Russia is too strong to shy at US's sanctions. The EU falters, as usual. They've always had a soft spot for the Russians. China is getting to be a major player, and fair play is not their idea of a strategy. It stinks.",1
197,"How to access #BBC news in #Russia despite restrictions.

#dissent #censorship #onion #psiphon #Tor

https://t.co/JM2tksGkcG",0
198,@RF_OSCE @mfa_russia @RusBotWien @armscontrol_rus @mission_rf You are a pack of evil liars. The day will come when you and your boss will have to stand trial for war crimes. And when it does we the people of the free world will be watching and awaiting your demise.,-1
199,"🇹🇼🇺🇦 Thank you to Mayor Ko Wen-je and @TaipeiCity for a great show of solidarity and practical steps in support of Ukraine - more donations to come from both Mayor and Taipei City Government. As always, efforts supported by EU in Taiwan @grzegorzewskif. https://t.co/9LtOu7XEcU",1
200,"@RosieCollingto Tldr: it's norma to criticize NATO, nothing is beyond criticism. But blaming Ukraine on NATO ""encroachment"" is either dangerous levels of naivety or willfull ignorance/propaganda spreading. None of these options justify death threats towards MPs.",-1
201,"@StobiesGalaxy I know he wasn’t talking about Russia, but based on today you’d think he was referring to Putin &amp; Co",0
202,@KyivIndependent No fly zone it's an illusion and worst military option. It means @NATO war with #Russia on #Ukraine sky. This is #WW3,-1
203,"@isitreallymoira Countries and regimes might win and lose, but the people only die and suffer :(
It's the same in Ukraine, Syria, Armenia. People pay the price...",-1
204,"Wondering if SS7 connectivity going dark, to fuck up international phone services, in Russia is inevitable, eventually. Now, that would sting... :(",-1
205,Council of Europe suspends Russia’s rights of representation https://t.co/qAlBaKmFap,0
206,Slava Ukraini! To #Ukraine and all of the amazing people helping! https://t.co/BfxfQDiYZK,1
207,this is so incredibly awful. Those poor young men afraid for their lives at home in Russia if they don’t comply so sent to their deaths in Ukraine. https://t.co/Z62Ay7YD7m,-1
208,"Russia would be back in the stone age, or the Russian people could be healthier. https://t.co/PfiuJBo85y",0
209,"We may have misunderstood Russia's 'fake news' law, but doesn't it make Putin, Lavrov, etc arrestable for spreading fake news to Russians? 😉😉

@DominicWaghorn @skynews 
#RussiasUnlawfulWar.",-1
210,"The colours of the Ukrainian flag light up EU buildings in Brussels, symbolising our solidarity, friendship and steadfast support to the people of #Ukraine 

The EU stands united with Ukraine. 

#StandWithUkraine🇺🇦🇪🇺 https://t.co/miVsADPBio",1
211,Dear God apart from flags is utter embarrassment. Nothing about about UK accepting  200K Ukrainians. HE jacked UK OUT of EU. Like Truss  agree to something and boom UK/Russia war. Does UK really want full blown WW3 Nato watching #JohnsonOut36 #NoWar #NATO https://t.co/piDQUuXEEx,1
212,"COVID, come back! 
You were the only power who was able to bring peace to the world!

#Ukraine #StopRussianAggression #RussiaUkraineConflict",1
213,"President Niinistö gave an interview on @FoxNews talking about Finland, security and @NATO 

Very good questions and answers from our president 🇫🇮

https://t.co/aTdtuSSV3L

#finland #suomi #Nato #security #NiinistoeBiden",1
214,John McCain was right -- Putin is a murderer and thug  https://t.co/nbuqX0ojOu #SlavaUkraini #SlavaUkraine #JohnMcCain #UkraineRussiaWar #UkraineUnderAttack #UkraineWar #UkraineConflict #Ukraina #Putin #PutinIsaWarCriminal #PutinWarCriminal #Biden #USA #NATO #RussiaUkraineWar,-1
215,"@armano The West has underestimated and underreacted to Putin for far too long, which lead Putin to underestimate the consequences.

Most baffling seems to be Putin and Co's complete miscalculation of Ukraine and its  government's response.",-1
216,"Calling For “No-Fly Zone” Over Ukraine, Artists Launch Hundreds of Paper Planes at Guggenheim Museum https://t.co/l0GIJSKH4k",0
217,"May all the unexploded missiles be with you, #Russia ! https://t.co/CG8j5ByQVH",0
218,"One word: Hypocrisy
#UkraineRussianWar 
#Ukraine️ #russia https://t.co/gQh6SFtvXB",0
219,"Victory to the anti-#fascist forces of Donbass and their allies! U.S./#NATO hands off #Russia!:

The anti-fascist #Donetsk and Lugansk People’s Republics, together with the Russian Federation https://t.co/Frlhn4T0vE",0
220,Ukraine Solidarity protest today in London. #Ukraine #SlavaUkraini https://t.co/tacKNUMN1G,0
221,I have been on secondment with the @decappeal this week working on the Ukraine appeal - it’s so heartening to see how the public has mobilised to give to those in need. What a talented team from across the whole sector that’s been mobilised! Lucky to be a part of it.,1
222,Any contacts in Poland who could host 2 women who are in Lviv atm? #Ukraine https://t.co/fHLrX6w9mA,0
223,Why is it that brexiters seem to be apologists for Russia I wonder? #BanRussianOil #Ukraine️,0
224,"@btx91 Wasn't Kazakstan the last SSR in the Union, after even Russia left?",0
225,"Just posted a photo @ Kyiv, Ukraine https://t.co/8EDMCZbp4e",0
226,"@mfa_russia @StateDept @MFA_Ukraine @RusembUkraine @natomission_ru @RusEmbUSA @NATO @NATOpoRusski @NATOpress @RussiaUN @RF_OSCE Shooting civilian aircrafts, this is your State of mind",0
227,"@TopRantKing @Michael__Baskin @mabosisc @iluvdemocracy99 @IsraelandStufff @VicViccostinvic @AJewFromJudea @whywouldyou_uk @MayaMurful @HelenPa55861311 @LookForPeace2 @Botthescott @IQ15991967 @retiredjudean @PakistaniBaluch @Brad_Spielman @eye_seeeee @IloveBush43 @himself271 @MiriamL99472550 @Free2smile1 @eye__seeeee @P3ng1z @phialkeeper @realHasdaiC @YassinElLiante @LavBaalDevarim @akodensybane @JesseDreiling @boumboum1966 @DoctorW40827200 @YR72390 @emmettimanu @M0sstr00per @GenomeNathan @WeinsteinDr @DocGree10492913 @ErezNeumark @angieshermua @NKippur @nickattrium435 @JohnnyYoussef7 @La_Gueoula @swepal1 @AdrienWolf13 @peterjarvis14 @byrnzie500 @slax43 @MxRevenge1 @OhEffendi7 ‘The blood in #Ukraine 🇺🇦 is on #Washington’s hands’: 

“Ukraine’s blood 🩸🩸🩸🩸🩸is on U.S. 🇺🇸 and #NATO hands.”

 https://t.co/VwLzkoPqHi",0
228,"@RugeBoris @avucic 🇷🇸has been allways with hart in Russia 🇷🇺 and face to west, but hart always are toward east to their slavic triber  brothers, so don't believe them never again👍",0
229,"PLEASE PAY FOR JOURNALIST WORK IN UKRAINE BY UKRAINIANS IF YOU CAN! 

I just supported Olga Tokariuk on @buymeacoffee! 🎉 

You can support by buying a coffee ☕️ here — (FEEL FREE TO BUY  MORE THAN 1) 
https://t.co/grOeBl4MKZ",1
230,President Zelensky declared martial law in Ukraine https://t.co/brgwTDUljv https://t.co/n1nz2Ff9es via @radiosvoboda,0
231,"@PurrlunaGaming Don’t worry❤️ If they try anything we would get help from @NATO  and/or join to have Americas &amp; others help. + Norway is in NATO so they can gather their troops there. Russia must know this. 

Gottland is strategically important &amp; noone wants Russia to have it.",1
232,Hello all. I'm sad today. I'm so much worry about my parents in Ukraine and the dog and apartment.. I'm down. I'm sorry 😞 https://t.co/3DJJZG9z3X,-1
233,"@JBernardes_OH People can usually focus on two or more different things at a time, I'm sorry if that's too difficult for you. Also dirty Russian Oligarch money influencing right wing political points in Europe is at least tangentially related to the invasion of Ukraine by Putin.",-1
234,London is Blue and Yellow for Ukraine tonight. #London #CloseTheSky https://t.co/qACpsQNM4Q,0
235,@strategywoman Lots of love from #Paris15th #PontMirabeau ☕️having my coffee sharing it with you and all of you in #Ukraine .. https://t.co/ZNTYCE0wSd,1
236,"@talkRADIO @HackneyAbbott You are an idiot if you think NATO is the aggressor, it isn't NATO troops invading the Ukraine, it is RUSSIAN Troops, Tanks, Bombers,  Missiles and Ships, killing Ukrainians!

Wake up women, you're spouting utter nonsense!",-1
237,Assembly and manifestation of the Ukrainians and Ukraine-supporting people in Taiwan. https://t.co/CoZ6EbnGeS,0
238,"@gerhard_mangott @Shirleyinaktiv False Flag , Fake News &amp; a ""Z"" - the vertigo of war in Ukraine",-1
239,Amazing news! Starlink service is now active in Ukraine! Thank you @elonmusk for #StandingWithUkraine https://t.co/wOkchhmSmz,1
240,"#Putin get out of #Ukraine 
.
.
.
#standwithukraine em Lisbon, Portugal https://t.co/IqWNz0HcDs",0
241,"Today, 9th of March.
#Skadovsk is Ukraine🇺🇦
#StopRussia #StopPutinNOW #StopRussianAggression #StopWarInUkraine #NoFlyZoneUA https://t.co/Ei5JorYCzo",0
242,It's a matter of time off NATO to join Ukranians skies. Russia keeps bombing civilian positions with devastating consequences. NATO will not allow Kosovo to happen again in Ukrainian soil,-1
243,"People are booking Airbnbs in Ukraine just to donate money to Hosts, BUT https://t.co/ohyGI3WWnU",0
244,"Four, from Russia with love 

#KDLexCloserFancon",1
245,@Felix_Nuno Send nato ex military trainers and enlist in international brigade as UA combatants,0
246,@boydwalker And also I believe Finland would mop the Fkn floor with Putin’s Russia.,0
247,Wise words #russia #ukraine #war &amp; #peace ☮️ ❤️ ✌️ 🕊 https://t.co/jJ5ktietbG,1
248,"I’ve not seem recent polling on this, but only a month ago, a clear majority of Germans we against arming Ukraine. https://t.co/3lIwpjUoIa",1
249,"Bombing continues, Russia seems to have already changed tactics.

Kherson. Now

#UkraineRussiaWar https://t.co/X9DKoAeXii",0
250,I was wondering which puppet Putin was trying to install in #Ukraine. I guess we have an answer. https://t.co/YIrB4wb8Hl,0
251,"What if there was oil in #Ukraine, America? Asking for a state.",0
252,"I stand with Ukraine 

Let the sunflowers grow

https://t.co/cUDBUXPpoX

#standwithukraine 

#sunflowers

 #🖕putin @ Canberra, Australian Capital Territory https://t.co/QrmCU61qKQ",0
253,"@piersmorgan @ChelseaFC I'm no Chelsea fan, BUT Roman lives in Israel has a Israeli passport has given the Israeli Fed a lot of money. Israel are tight with the US. Israel are NOT friends with Russia. So is he close to Putin now? Yes it might be dirty money, but we have known that for many years",-1
